Gene dn_damaging_DD dn_lof_DD X1 X2 BF qvalue
CCL13 0 0 0.999980729074914 0.882313467590148 0.882296464593412 0.808807242069202
SPTSSA 0 0 0.999980729074914 0.882194629326192 0.882177628619579 0.808888830826559
KRTAP3-3 0 0 0.999980729074914 0.882164579921292 0.882147579793759 0.808970339734348
POP1 1 0 7.61344916661056 0.115852583176513 0.882037752834905 0.809051770011155
TFF1 0 0 0.999980729074914 0.881809814241145 0.881792820950274 0.809133123636246
SMLR1 0 0 0.999980729074914 0.881798017004883 0.881781023941357 0.809214397508808
SCGB1D1 0 0 0.999980729074914 0.881622503293371 0.881605513612156 0.809295594002002
S100A6 0 0 0.999980729074914 0.88149329011746 0.881476302926302 0.809376712592129
DEFB123 0 0 0.999980729074914 0.881140131635251 0.881123151249783 0.809457756476422
TMEM167B 0 0 0.999980729074914 0.881022287009038 0.881005308894545 0.809538722527275
LCE6A 0 0 0.999980729074914 0.880922031116809 0.88090505493434 0.809619610617229
CLPSL2 0 0 0.999980729074914 0.880902867770686 0.880885891957513 0.809700419746205
C2orf66 0 0 0.999980729074914 0.880817711885529 0.880800737713388 0.809781150936781
IFITM1 0 0 0.999980729074914 0.88056441602671 0.880547446735815 0.809861806612214
PRR21 0 0 0.999980729074914 0.880381062293711 0.880364096536212 0.809942385923358
MT1F 0 0 0.999980729074914 0.880312163342478 0.880295198912725 0.810022887412043
MT2A 0 0 0.999980729074914 0.880306824041589 0.88028985971473 0.810103310320801
MT1E 0 0 0.999980729074914 0.880295164350893 0.880278200248727 0.810183654851361
SUGT1P1 0 0 0.999980729074914 0.880046704692018 0.880029745377899 0.810263924362319
S100A12 0 0 0.999980729074914 0.88002411176133 0.880007152882599 0.810344115870902
S100B 0 0 0.999980729074914 0.879992214235149 0.879975255971112 0.810424229618544
TNP1 0 0 0.999980729074914 0.879597047173519 0.879580096524717 0.810504270688069
PGCP1 0 0 0.999980729074914 0.879426210389072 0.879409263032453 0.810584236118616
DPH3 0 0 0.999980729074914 0.879269540357158 0.879252596019716 0.810664125827082
SPRN 0 0 0.999980729074914 0.879222412769729 0.879205469340478 0.810743938427741
ANKRD20A12P 0 0 0.999980729074914 0.879179118706013 0.879162176111079 0.810823673980767
KRTAP5-10 0 0 0.999980729074914 0.879055532764926 0.879038592551607 0.810903333694211
SPTY2D1-AS1 0 0 0.999980729074914 0.878839182744354 0.878822246700301 0.810982918943917
KLKP1 0 0 0.999980729074914 0.878796951882886 0.87878001665266 0.811062427464605
SPRR2E 0 0 0.999980729074914 0.878500333298284 0.878483403784173 0.811141862834485
HIST1H4L 0 0 0.999980729074914 0.878455742531478 0.878438813876672 0.811221221727402
SNAP25-AS1 0 0 0.999980729074914 0.878348120489441 0.878331193908611 0.811300505112712
KRTAP4-2 0 0 0.999980729074914 0.878262969382211 0.878246044442322 0.811379712794461
HIST1H2AJ 0 0 0.999980729074914 0.878192472427007 0.87817554884566 0.811458844683382
FAM138A 0 0 0.999980729074914 0.878166931374962 0.878150008285815 0.811537900278455
FAM138F 0 0 0.999980729074914 0.878166931374962 0.878150008285815 0.811616879343426
LCE1E 0 0 0.999980729074914 0.878138339018811 0.878121416480664 0.811695782377681
JRKL-AS1 0 0 0.999980729074914 0.878104372447093 0.878087450563514 0.811774609564468
SPRR2G 0 0 0.999980729074914 0.878090312982515 0.878073391369875 0.811853360743667
MT1H 0 0 0.999980729074914 0.878050827696287 0.878033906844564 0.811932036370243
UGDH-AS1 0 0 0.999980729074914 0.878025826546799 0.878008906176871 0.812010636357311
TOMM7 0 0 0.999980729074914 0.877962009100487 0.877945089960381 0.812089161340282
LRRC37A11P 0 0 0.999980729074914 0.877950178014145 0.877933259102035 0.812167610723715
CELP 0 0 0.999980729074914 0.877910072345964 0.877893154206728 0.812245984999668
ALG1L9P 0 0 0.999980729074914 0.877887879948158 0.877870962236589 0.812324284034386
SERPINA13P 0 0 0.999980729074914 0.877864423232733 0.877847505973197 0.812402507953696
TEKT4P2 0 0 0.999980729074914 0.87777250809908 0.877755592610833 0.812480657791366
KRTAP5-7 0 0 0.999980729074914 0.877738654133681 0.877721739297832 0.812558732869983
LINC00331 0 0 0.999980729074914 0.877641378008975 0.877624465047727 0.81263673415381
ATXN8OS 0 0 0.999980729074914 0.877627572184954 0.877610659489757 0.812714660622731
HCG17 0 0 0.999980729074914 0.877603074618388 0.877586162395282 0.812792512528834
WFDC6 0 0 0.999980729074914 0.877547087231561 0.877530176087384 0.812870290404153
EFCAB10 0 0 0.999980729074914 0.877546764555794 0.877529853417835 0.812947993605111
BRK1 0 0 0.999980729074914 0.87753885750839 0.877521946522807 0.813025622341372
LINC00511 0 0 0.999980729074914 0.877504415109625 0.877487504787779 0.813103177077355
CCL8 0 0 0.999980729074914 0.877449387814663 0.877432478553244 0.813180658196514
SAMD12-AS1 0 0 0.999980729074914 0.877417035638906 0.877400127000943 0.813258065499661
ATP5L2 0 0 0.999980729074914 0.877384137919969 0.877367229915975 0.813335399100189
LCE1D 0 0 0.999980729074914 0.877338211273544 0.877321304154599 0.813412659279032
C2orf82 0 0 0.999980729074914 0.877335075441334 0.87731816838282 0.81348984556681
LINC00640 0 0 0.999980729074914 0.877262569948097 0.87724566428683 0.813566959000875
LINC00158 0 0 0.999980729074914 0.877110735728325 0.877093832993045 0.813644000750249
LINC00423 0 0 0.999980729074914 0.877085431375505 0.877068529127863 0.813720969220541
HSBP1 0 0 0.999980729074914 0.876997950689248 0.876981050127439 0.813797865350317
ST7-OT4 0 0 0.999980729074914 0.876961634641503 0.876944734779538 0.813874688557546
HIST1H2AI 0 0 0.999980729074914 0.876954423432598 0.8769375237096 0.813951438556774
ZNF582-AS1 0 0 0.999980729074914 0.876944502377963 0.876927602846153 0.814028115489013
SMG7-AS1 0 0 0.999980729074914 0.876936305686147 0.876919406312295 0.814104719435669
PIRT 0 0 0.999980729074914 0.876892434116418 0.876875535588011 0.814181250978203
TOPORS-AS1 0 0 0.999980729074914 0.876852560137661 0.876835662377663 0.81425771016661
LINC00507 0 0 0.999980729074914 0.876755820578021 0.876738924682284 0.814334097864053
KRTAP19-5 0 0 0.999980729074914 0.87664781239403 0.87663091857971 0.814410414323077
LINC00862 0 0 0.999980729074914 0.876531565160427 0.876514673586299 0.814486659755303
GAS6-AS1 0 0 0.999980729074914 0.876498562167366 0.876481671229236 0.814562833151253
LINC00615 0 0 0.999980729074914 0.876489367835395 0.876472477074449 0.814638934296055
HOXB-AS3 0 0 0.999980729074914 0.876477583508633 0.876460692974781 0.814714963327159
OSBPL10-AS1 0 0 0.999980729074914 0.876477450778429 0.876460560247135 0.814790920191989
HIST1H2AG 0 0 0.999980729074914 0.876442566302417 0.87642567644338 0.814866805456078
NBR2 0 0 0.999980729074914 0.876430018023222 0.876413128406001 0.814942618923941
S100A8 0 0 0.999980729074914 0.876377509503183 0.87636062089785 0.815018361229349
PART1 0 0 0.999980729074914 0.876375490212535 0.876358601646116 0.815094031801967
SLC8A1-AS1 0 0 0.999980729074914 0.876305572901358 0.87628868568231 0.815169631646254
SPRR2F 0 0 0.999980729074914 0.876284269707318 0.876267382898802 0.815245160216709
NUPR1L 0 0 0.999980729074914 0.876243116376758 0.876226230361305 0.815320617878097
AMZ2P1 0 0 0.999980729074914 0.876229398202029 0.876212512450938 0.81539600436682
FLJ25328 0 0 0.999980729074914 0.87620687356916 0.87618998825214 0.815471319900629
PRAC 0 0 0.999980729074914 0.876170544503658 0.876153659886732 0.815546564763142
HBB 0 0 0.999980729074914 0.876161186134214 0.876144301697633 0.815621738696955
DEFT1P 0 0 0.999980729074914 0.876157595693166 0.876140711325776 0.815696841726065
DEFT1P2 0 0 0.999980729074914 0.876157595693166 0.876140711325776 0.81577187390326
DEFB132 0 0 0.999980729074914 0.876142499617306 0.876125615540831 0.815846835528579
LINC00222 0 0 0.999980729074914 0.876124543092224 0.876107659361788 0.815921726739608
C4orf6 0 0 0.999980729074914 0.87602309483712 0.876006213061685 0.815996548739971
LINC00229 0 0 0.999980729074914 0.87594066823959 0.875923788052592 0.816071301375997
SAMSN1-AS1 0 0 0.999980729074914 0.875920392346196 0.875903512549934 0.816145983924486
KRTAP5-2 0 0 0.999980729074914 0.87590994133993 0.875893061745069 0.816220596354592
C9orf37 0 0 0.999980729074914 0.875892553343624 0.875875674083845 0.816295138856779
TEX26-AS1 0 0 0.999980729074914 0.875882621627873 0.875865742559487 0.816369611431256
LINC00485 0 0 0.999980729074914 0.875818457809288 0.875801579977398 0.816444014891727
LINC00639 0 0 0.999980729074914 0.875810847871611 0.875793970186372 0.816518348590101
HIST1H4F 0 0 0.999980729074914 0.875808491817162 0.875791614177326 0.81659261255537
ANKRD20A19P 0 0 0.999980729074914 0.875759981609222 0.875743104904223 0.816666807493444
HERC2P10 0 0 0.999980729074914 0.875759981609222 0.875743104904223 0.816740932862895
CYP4F30P 0 0 0.999980729074914 0.875739734842156 0.875722858527331 0.816814989027894
HIATL2 0 0 0.999980729074914 0.875737599574486 0.875720723300809 0.816888975847517
SCRG1 0 0 0.999980729074914 0.875622799722991 0.875605925661614 0.816962894900031
SNHG7 0 0 0.999980729074914 0.875548554681264 0.875531682050657 0.81703674574777
ZNF503-AS1 0 0 0.999980729074914 0.875484387087789 0.875467515693751 0.817110528354104
DNMBP-AS1 0 0 0.999980729074914 0.875444396811801 0.875427526188412 0.817184242497399
ZNF252P 0 0 0.999980729074914 0.875390874014625 0.875374004422671 0.817257888451177
LINC00707 0 0 0.999980729074914 0.875370728005751 0.875353858802029 0.817331465873295
FAM182A 0 0 0.999980729074914 0.87535845148848 0.875341582521338 0.817404974756587
SNHG11 0 0 0.999980729074914 0.875319887607391 0.87530301938341 0.817478415541403
OR4F13P 0 0 0.999980729074914 0.875306794143084 0.875289926171427 0.817551787989487
CYP2G1P 0 0 0.999980729074914 0.875302925881092 0.87528605798398 0.817625092075665
MIR137HG 0 0 0.999980729074914 0.875197327313697 0.875180461451566 0.817698329226458
ZNF300P1 0 0 0.999980729074914 0.875190508225159 0.875173642494438 0.817771498243649
LINC00547 0 0 0.999980729074914 0.875172153439873 0.875155288062867 0.817844599373179
CCL2 0 0 0.999980729074914 0.875170622390956 0.875153757043454 0.817917632490019
LINC00426 0 0 0.999980729074914 0.875146255389077 0.875129390511149 0.817990597987281
RPLP0P2 0 0 0.999980729074914 0.875090755070416 0.875073891262031 0.818063496365656
SPRR2D 0 0 0.999980729074914 0.87499272661279 0.874975864693504 0.81813632827357
TMEM88B 0 0 0.999980729074914 0.874952022955441 0.874935161820553 0.818209093056087
BCAR4 0 0 0.999980729074914 0.874942985426779 0.874926124466052 0.818281790393934
SEC1P 0 0 0.999980729074914 0.87490465697392 0.874887796751817 0.818354420762627
GBA3 0 0 0.999980729074914 0.874892170164911 0.874875310183442 0.818426983918822
AP4B1-AS1 0 0 0.999980729074914 0.87486693057306 0.874850071077981 0.818499480122
CCDC148-AS1 0 0 0.999980729074914 0.87486693057306 0.874850071077981 0.818571909136853
LINC00592 0 0 0.999980729074914 0.874846601213966 0.874829742110652 0.818644271321117
SCGB2A1 0 0 0.999980729074914 0.874799514787545 0.87478265659163 0.818716567115421
DKFZp686O1327 0 0 0.999980729074914 0.874782755802018 0.874765897929064 0.818788796217896
LINC00689 0 0 0.999980729074914 0.874757519403968 0.874740662017342 0.818860958831177
NDUFA6-AS1 0 0 0.999980729074914 0.874719199171848 0.87470234252369 0.818933055217322
DSCR8 0 0 0.999980729074914 0.874706931899899 0.874690075488142 0.819005085130111
DNM1P46 0 0 0.999980729074914 0.874706114799194 0.874689258403183 0.819077048513163
CT60 0 0 0.999980729074914 0.874694039213363 0.87467718305006 0.819148945604564
DPYD-AS1 0 0 0.999980729074914 0.874602058333675 0.874585203942929 0.819220777531408
ZNF32-AS3 0 0 0.999980729074914 0.8745285358186 0.874511682844701 0.819292544144821
GNAS-AS1 0 0 0.999980729074914 0.874524262922983 0.874507410031426 0.819364244638708
ATOX1 0 0 0.999980729074914 0.874518172439774 0.874501319665587 0.819435879127995
USP32P2 0 0 0.999980729074914 0.874482244077878 0.874465391996063 0.819507448089786
TMEM9B-AS1 0 0 0.999980729074914 0.874465597951466 0.874448746190438 0.819578951365326
DLEU7-AS1 0 0 0.999980729074914 0.874415027528954 0.874398176742464 0.819650389483643
PGAM1P5 0 0 0.999980729074914 0.874356900944516 0.874340051278179 0.819721762632243
KRTAP17-1 0 0 0.999980729074914 0.87434018839858 0.87432333905431 0.81979307036611
SYNPR-AS1 0 0 0.999980729074914 0.874269827651273 0.87425297966292 0.819864313467681
SNHG15 0 0 0.999980729074914 0.874183256936141 0.874166410616085 0.819935492235095
LINC00152 0 0 0.999980729074914 0.874158038037369 0.874141192203305 0.820006605966039
KDM4A-AS1 0 0 0.999980729074914 0.874157221455475 0.874140375637147 0.820077654435609
COL6A4P1 0 0 0.999980729074914 0.874055902961562 0.874039059095735 0.820148639028076
COX7B2 0 0 0.999980729074914 0.87402174422133 0.874004901013773 0.820219558966687
KRT16P2 0 0 0.999980729074914 0.874017584963595 0.874000741836192 0.820290413954293
C21orf67 0 0 0.999980729074914 0.874013088216563 0.873996245175816 0.820361204084495
LINC00840 0 0 0.999980729074914 0.874004511210029 0.873987668334569 0.82043192949884
FAM66A 0 0 0.999980729074914 0.87397480098108 0.873957958678163 0.820502590557758
LINC00593 0 0 0.999980729074914 0.873921382428277 0.873904541154785 0.820573187654096
ZNF738 0 0 0.999980729074914 0.873903785091637 0.873886944157262 0.82064372041569
LINC00282 0 0 0.999980729074914 0.873865502700948 0.87384866250431 0.820714189196205
NUP210P1 0 0 0.999980729074914 0.873865502700948 0.87384866250431 0.820784593592269
COX19 0 0 0.999980729074914 0.873858234062457 0.873841394005893 0.820854933785275
SCAND2P 0 0 0.999980729074914 0.873827222007091 0.873810382548158 0.820925210167415
HLA-DPB2 0 0 0.999980729074914 0.873781784054446 0.873764945471144 0.820995423010815
SPRR2A 0 0 0.999980729074914 0.873747023295396 0.873730185381965 0.821065572265686
CTSL3P 0 0 0.999980729074914 0.873700604359171 0.873683767340277 0.82113565816818
ZNF204P 0 0 0.999980729074914 0.873482223288526 0.873465390478037 0.821205683004685
TREML3P 0 0 0.999980729074914 0.873426371973683 0.8734095402395 0.821275644780443
FAM13A-AS1 0 0 0.999980729074914 0.873423380039003 0.873406548362477 0.821345542905977
H19 0 0 0.999980729074914 0.873401175168079 0.873384343919462 0.821415377713609
C1orf170 0 0 0.999980729074914 0.873370151174326 0.873353320523571 0.821485149402333
HSPB2-C11orf52 0 0 0.999980729074914 0.87336753253116 0.873350701930868 0.821554857695673
WDR86-AS1 0 0 0.999980729074914 0.873289113575756 0.87327228448667 0.82162450364707
KIAA1984-AS1 0 0 0.999980729074914 0.873271352754448 0.873254524007629 0.821694086567957
DEFB106A 0 0 0.999980729074914 0.873148216959974 0.873131390586096 0.821763607887293
DEFB106B 0 0 0.999980729074914 0.873148216959974 0.873131390586096 0.821833066120133
HIST1H2AB 0 0 0.999980729074914 0.872926798110725 0.872909976003792 0.821902464172016
KCNQ5-AS1 0 0 0.999980729074914 0.872921049677973 0.872904227681818 0.821971799379526
FAM90A2P 0 0 0.999980729074914 0.872890415830776 0.872873594424964 0.822041072144712
ALOX15P1 0 0 0.999980729074914 0.872865234669394 0.872848413748846 0.822110282483071
DOC2GP 0 0 0.999980729074914 0.872612177306009 0.87259536126211 0.822179433376121
HIST1H4E 0 0 0.999980729074914 0.872460817474454 0.8724440043474 0.822248523612398
GBP1P1 0 0 0.999980729074914 0.87229467782684 0.87227786790145 0.822317553461934
STH 0 0 0.999980729074914 0.872151938054072 0.87213513087941 0.822386522709585
TRIM51HP 0 0 0.999980729074914 0.872099180685407 0.872082374527428 0.822455430295697
GRIK1-AS1 0 0 0.999980729074914 0.87209428678953 0.872077480725861 0.822524275696739
LINC00693 0 0 0.999980729074914 0.872066141635967 0.872049336114681 0.822593059291713
RFPL3S 0 0 0.999980729074914 0.872066141635967 0.872049336114681 0.822661780807631
FAM90A7P 0 0 0.999980729074914 0.872051569267569 0.872034764027107 0.822730440513076
LINC00514 0 0 0.999980729074914 0.872051569267569 0.872034764027107 0.822799038307156
RNF144A-AS1 0 0 0.999980729074914 0.871977703807773 0.871960899990766 0.822867575208346
ROCK1P1 0 0 0.999980729074914 0.871830873425524 0.871814072438075 0.822936052221913
BLID 0 0 0.999980729074914 0.871828337073892 0.871811536135321 0.823004467604321
OR10H3 0 0 0.999980729074914 0.871790693107989 0.871773892894851 0.823072821882479
ST3GAL6-AS1 0 0 0.999980729074914 0.871495838047973 0.871479043516965 0.823141118388103
UQCR11 0 0 0.999980729074914 0.871461349520147 0.871444555653765 0.823209353911496
LINC00544 0 0 0.999980729074914 0.871278646977497 0.871261856631962 0.82327753040556
TUBBP5 0 0 0.999980729074914 0.871256214346316 0.871239424433078 0.82334564592792
OACYLP 0 0 0.999980729074914 0.871189932764934 0.871173144129004 0.823413701113657
SMIM18 0 0 0.999980729074914 0.870988257109716 0.870971472360263 0.823481697750619
LINC00854 0 0 0.999980729074914 0.870777281908418 0.870760501224651 0.823549636034803
CYCS 0 0 0.999980729074914 0.870770810242884 0.870754029683832 0.823617513469293
H1FX 0 0 0.999980729074914 0.870710895727747 0.870694116323304 0.823685330808649
DEFB107A 0 0 0.999980729074914 0.87059240536115 0.870575628240126 0.823753088870673
DEFB107B 0 0 0.999980729074914 0.87059240536115 0.870575628240126 0.823820786244778
MT3 0 0 0.999980729074914 0.870404622769667 0.870387849267387 0.823888425373122
SCGB2A2 0 0 0.999980729074914 0.87039071009967 0.8703739368655 0.823956004149105
CCL7 0 0 0.999980729074914 0.870270591671822 0.870253820752445 0.824023523987657
C16orf74 0 0 0.999980729074914 0.870089640705499 0.870072873273215 0.824090985731563
TNP2 0 0 0.999980729074914 0.870082542151445 0.870065774855956 0.824158387277021
COX6A2 0 0 0.999980729074914 0.869698190623514 0.869681430734835 0.824225733436807
PPIAL4E 0 0 0.999980729074914 0.869067165646564 0.86905041791832 0.824293027378127
KRTAP13-3 0 0 0.999980729074914 0.868958629348957 0.868941883712308 0.824360262622672
ADIRF 0 0 0.999980729074914 0.868701801113024 0.868685060425692 0.824427441106742
SMKR1 0 0 0.999980729074914 0.868540403777211 0.868523666200155 0.82449456171129
OR5B2 0 0 0.999980729074914 0.868288361185985 0.868271628466024 0.824561625648302
PF4 0 0 0.983510591129103 0.882800440922823 0.868243583501038 0.824628630191042
