Gene yMis3 yLoF t.case t.control bfAll BF qvalue
ZNF733P 0 0 0 0 0.976263511069791 0.982868121206958 0.789891386622954
TSC22D1-AS1 0 0 0 0 0.976252952648375 0.982857491355793 0.789999434264919
DEFB109P1B 0 0 0 0 0.976130988387937 0.982734701983711 0.790107343758759
HIST1H2BJ 0 0 0 1 0.759562122509886 0.982722688505939 0.790215112172153
HIST1H2BB 0 0 0 0 0.975849848176901 0.982451659805155 0.790322747268876
HIST1H2BH 0 0 0 1 0.759309198092811 0.982395454490747 0.790430243105489
PRNT 0 0 0 0 0.975645897701456 0.982246329565577 0.790537602637556
C19orf73 0 0 0 0 0.975538240855266 0.982137944400148 0.790644824957111
HIST1H2BF 0 0 0 0 0.975531515175053 0.982131173219416 0.79075190740353
CD52 0 0 0 0 0.975490206854608 0.98208958544025 0.79085885125382
HIST1H2BM 0 0 0 1 0.759050009534649 0.982060115919801 0.790965656430296
GNG8 0 0 0 0 0.975432199499666 0.982031185654413 0.791072323188646
KRTAP21-1 0 0 0 1 0.758914888432754 0.981885296022136 0.791178855162579
HIST1H2BO 0 0 0 0 0.975106800723211 0.981703585492744 0.79128525364479
HIST1H2BE 0 0 0 0 0.975069442813011 0.981665974849107 0.791391514757567
HMHB1 0 0 0 0 0.975024512596072 0.981620740670622 0.791497638987657
PYDC2 0 0 0 0 0.974780083026658 0.98137465748823 0.791603632362579
HIST1H2BG 0 0 0 0 0.974742289176148 0.981336607955064 0.791709489174394
EID2B 0 0 0 0 0.974584451753996 0.981177702732438 0.791815213150886
HIST1H2BC 0 0 0 2 0.599625671015648 0.981115256473543 0.79192080178923
HIST1H2BL 0 0 0 0 0.974513809478609 0.981106582548493 0.792026253814232
KRTAP25-1 0 0 0 0 0.974488487167805 0.981081088927393 0.792131569972204
KRTAP6-1 0 0 0 0 0.974340504041956 0.980932104667278 0.792236754055287
ZNF205-AS1 0 0 0 0 0.974193893854382 0.980784502633629 0.792341806280361
KRTAP20-2 0 0 0 0 0.974173599199642 0.980764070681653 0.792446723274341
C14orf132 0 0 0 0 0.974142953665335 0.980733217824421 0.792551505596474
HIST1H2BI 0 0 0 0 0.974073994701832 0.980663792340288 0.792656154606853
SNHG3 0 0 0 0 0.974005559958222 0.980594894622494 0.792760670548481
HIST3H2BB 0 0 0 1 0.757880582560359 0.980547109430762 0.792865053077849
C6orf226 0 0 0 1 0.757824246447808 0.980474221678273 0.792969303166864
DEFB133 0 0 0 0 0.973880340302591 0.980468827831845 0.79307341915281
LCE3C 0 0 0 0 0.973828271409142 0.980416406682332 0.793177402630504
LCE3A 0 0 0 0 0.973738458090477 0.980325985759319 0.79328125493439
FANK1-AS1 0 0 0 0 0.973715193563816 0.980302563843668 0.793384974416536
LY6G6E 0 0 0 0 0.973697631472486 0.980284882941417 0.793488561170085
BOLA3-AS1 0 0 0 0 0.973611007976022 0.980197673420363 0.793592017420717
HIST1H2BN 0 0 0 0 0.973596493940143 0.980183061194245 0.793695341363829
C21orf88 0 0 0 0 0.973573230659932 0.980159640533475 0.793798533503127
KRTAP20-1 0 0 0 1 0.757529238616067 0.980092540073902 0.793901595327229
PRM3 0 0 0 0 0.973400113213052 0.979985351913822 0.794004528219436
LINC00659 0 0 0 0 0.97338327711257 0.979968401913887 0.794107329878445
MACROD2-AS1 0 0 0 0 0.973298024800355 0.979882572853407 0.794210002500251
KRTAP19-7 0 0 0 0 0.973288618628202 0.979873103046693 0.794312544178174
PLN 0 0 0 0 0.973159291440191 0.979742900935418 0.794414958566693
HOXA-AS3 0 0 0 0 0.973154912142005 0.979738492010439 0.794517242365467
TAPT1-AS1 0 0 0 0 0.973129907477304 0.97971331818438 0.794619396409
LINC00264 0 0 0 0 0.973055709916721 0.97963861866305 0.794721422338944
LINC00347 0 0 0 0 0.972975545070933 0.979557911486685 0.794823320569055
TRHDE-AS1 0 0 0 0 0.972924466920219 0.979506487782473 0.794925090520264
KRTAP19-4 0 0 0 0 0.972840362408674 0.979421814287755 0.795026733371201
MT1DP 0 0 0 0 0.972775229326186 0.979356240567455 0.79512824882821
LYPD8 0 0 0 0 0.972600759128263 0.979180590045138 0.795229640221733
DEFB1 0 0 0 0 0.972522936310535 0.979102240741103 0.795330905060579
OR7E5P 0 0 0 0 0.972435491628373 0.979014204478873 0.795432043857043
ENHO 0 0 0 0 0.972392584750074 0.978971007327302 0.795533055595558
ATXN7L3B 0 0 0 0 0.97238355180282 0.978961913270425 0.795633939563501
PIGY 0 0 0 0 0.972345424392646 0.978923527921 0.795734696822661
LEF1-AS1 0 0 0 0 0.972330097994949 0.978908097837279 0.795835326972166
LINC00837 0 0 0 0 0.972330097994949 0.978908097837279 0.795935829822303
COL18A1-AS1 0 0 0 0 0.972301545919884 0.978879352601942 0.796036206416719
KRTAP12-4 0 0 0 0 0.972273259812206 0.978850875133313 0.796136456987219
KRTAP12-3 0 0 0 0 0.972170895072368 0.978747817876353 0.796236583851307
DEFB114 0 0 0 0 0.972158599848464 0.978735439472898 0.796336584717166
POLR2L 0 0 0 0 0.972129767404515 0.978706411971928 0.796436460286618
LCE4A 0 0 0 1 0.756084238150746 0.978222996161574 0.796536223438491
HIST1H3H 0 0 0 0 0.971619634123174 0.978192827540972 0.796635861782917
KRTAP12-1 0 0 0 1 0.756035019901815 0.978159317512416 0.796735375648382
DEFB131 0 0 0 0 0.971435458380348 0.978007405813876 0.796834768557822
CAMK2N1 0 0 0 0 0.971365515424124 0.97793698968012 0.796934038477591
TMEM133 0 0 0 0 0.971355008877363 0.977926412054553 0.797033183979785
C16orf3 0 0 0 1 0.755854123843492 0.977925273902938 0.797132205037065
DEFB134 0 0 0 0 0.971344268827559 0.97791559934625 0.797231102120111
DEFB128 0 0 0 2 0.597629535000804 0.977849152981272 0.797329877033767
TMSB10 0 0 0 0 0.971216250205278 0.977786714653403 0.797428529896796
C7orf73 0 0 0 0 0.971139663478626 0.977709609802838 0.797527061344009
KAAG1 0 0 0 0 0.971017019635468 0.977586136250527 0.797625472884645
HIST2H3D 0 0 0 0 0.971006615872969 0.977575662104578 0.79772376162317
PTH2 0 0 0 1 0.755543912947418 0.977523922549626 0.797821928928691
HILPDA 0 0 0 0 0.97089930125496 0.977467621482569 0.79791997515457
PHGR1 0 0 0 0 0.970894359582818 0.977462646379066 0.798017899112807
DDX11L9 0 0 0 0 0.970815590500247 0.977383344408524 0.798115703079696
KRTAP5-6 0 0 0 1 0.755199812287436 0.977078724565588 0.798213393482742
KNCN 0 0 0 0 0.970349491499638 0.976914092158664 0.798310966682833
HEPN1 0 0 0 1 0.755071973750859 0.976913326862573 0.798408418393133
HIST1H3A 0 0 0 1 0.755048059437795 0.976882386486096 0.798505749669643
C11orf96 0 0 0 0 0.970253617917849 0.976817569973683 0.798602961667386
TIAF1 0 0 0 0 0.970152874537807 0.976716145045328 0.798700055613519
SLIT2-IT1 0 0 0 0 0.970095260787309 0.976658141526743 0.798797030537031
OST4 0 0 0 0 0.970045454841338 0.976607998633983 0.798893886444098
NREP-AS1 0 0 0 0 0.970030173113671 0.976592613522493 0.798990622604023
PRICKLE2-AS2 0 0 0 0 0.970015859709584 0.976578203285479 0.799087239212833
CTSL1P2 0 0 0 0 0.970009120511163 0.976571418495087 0.7991837362841
CITED4 0 0 0 0 0.969987053659877 0.976549202357314 0.799280114461837
RCAN3AS 0 0 0 0 0.969981627781485 0.976543739771812 0.799376373508929
PYDC1 0 0 0 0 0.969958945198229 0.976520903736525 0.799472514120878
LINC00643 0 0 0 0 0.969939114754496 0.976500939136031 0.799568536438909
M1 0 0 0 0 0.969919536788342 0.976481228721177 0.799664440675287
SNHG6 0 0 0 0 0.969915956100994 0.976477623809791 0.799760226609644
PVRL3-AS1 0 0 0 0 0.969906264072241 0.976467866212603 0.799855894628542
SRD5A3-AS1 0 0 0 0 0.969887659943564 0.976449136223422 0.799951445194363
DEFB136 0 0 0 1 0.754674808817148 0.976399474236343 0.800046879365868
EEF1DP3 0 0 0 0 0.969822829312421 0.976383867000609 0.800142196432017
SCGB3A2 0 0 0 0 0.969820634511274 0.976381657351211 0.800237396244904
LINC00261 0 0 0 0 0.969809333792098 0.976370280180499 0.800332479269853
LINC00332 0 0 0 0 0.969805225453237 0.976366144047937 0.800427445525662
RAET1K 0 0 0 0 0.969799348799713 0.976360227637723 0.800522295275801
SEPT7P9 0 0 0 0 0.969798848626466 0.976359724080708 0.800617028588087
HCG22 0 0 0 0 0.969786777791351 0.976347571584076 0.800711645992431
LINC00670 0 0 0 0 0.969775147590716 0.9763358627029 0.800806147690017
OIP5-AS1 0 0 0 0 0.969748106088532 0.976308638259761 0.800900534313397
GNG11 0 0 0 0 0.969744064688445 0.976304569518825 0.800994805447761
GPX2 0 0 0 0 0.969719465521477 0.976279803933769 0.801088961864521
LINC00475 0 0 0 0 0.969705729988436 0.97626597547721 0.801183003478752
LINC00678 0 0 0 0 0.969697229822076 0.976257417805592 0.80127693035869
BVES-AS1 0 0 0 0 0.969692413909392 0.976252569312334 0.801370742614536
PMCHL2 0 0 0 0 0.969680957799151 0.976241035699306 0.801464440636464
CSNK1A1P1 0 0 0 0 0.969653376226292 0.97621326753181 0.801558025071001
SNHG8 0 0 0 0 0.969653376226292 0.97621326753181 0.80165149537818
HAS2-AS1 0 0 0 0 0.969644144449623 0.976203973300399 0.801744852016768
CATSPER2P1 0 0 0 0 0.969605560524807 0.976165128347922 0.801838095989229
MACC1-AS1 0 0 0 0 0.969604121425646 0.976163679512979 0.801931226496103
LINC00271 0 0 0 0 0.969598901662015 0.976158424436644 0.80202424384669
DNAJC9-AS1 0 0 0 0 0.969568974314695 0.976128294625072 0.802117148915161
C21orf91-OT1 0 0 0 0 0.969565618511015 0.976124916118736 0.802209941188411
FGF14-IT1 0 0 0 0 0.969535244597201 0.976094336719562 0.802302621601268
SOCS2-AS1 0 0 0 0 0.969522614863594 0.976081621543382 0.802395189878636
LINC00502 0 0 0 0 0.969520378470744 0.976079370020905 0.802487645944288
LINC00239 0 0 0 0 0.969512481769516 0.976071419896977 0.802579990154771
LINC00035 0 0 0 0 0.969506495273978 0.976065392901647 0.802672222661892
CPB2-AS1 0 0 0 0 0.969499592605098 0.976058443534886 0.802764343693161
FAHD2CP 0 0 0 0 0.969499592605098 0.976058443534886 0.802856353265227
LINC00624 0 0 0 0 0.969499592605098 0.976058443534886 0.802948251580253
LCE1A 0 0 0 0 0.969491041668101 0.976049834749158 0.803040039069637
LINC00113 0 0 0 0 0.969483071618831 0.976041810780974 0.803131715918553
ZFHX4-AS1 0 0 0 0 0.969466352914411 0.976024978971308 0.803223282562068
EMX2OS 0 0 0 0 0.969440536560381 0.975998987964685 0.803314739443559
LINC00589 0 0 0 0 0.969439864912057 0.975998311772531 0.803406086087618
MTOR-AS1 0 0 0 0 0.969438573688758 0.975997011813858 0.803497322710063
PTCSC3 0 0 0 0 0.969435372543803 0.975993789012543 0.803588449560736
VWA8-AS1 0 0 0 0 0.969434102380588 0.97599251025643 0.803679466786122
LINC00477 0 0 0 0 0.96943307453922 0.975991475461518 0.803770374577503
MFI2-AS1 0 0 0 0 0.969428764370343 0.975987136133521 0.803861173219879
CECR7 0 0 0 0 0.969424678124086 0.975983022243023 0.803951862903937
NAPA-AS1 0 0 0 0 0.969377374204757 0.975935398303595 0.804042444979277
LINC00520 0 0 0 0 0.969360012714428 0.97591791935945 0.804132918840932
PMCHL1 0 0 0 0 0.969349255802354 0.9759070896748 0.804223284507476
DSCAM-IT1 0 0 0 0 0.969335354678198 0.975893094506869 0.804313542257152
TMPRSS4-AS1 0 0 0 0 0.969323080074171 0.975880736862789 0.804403692240518
MTRNR2L1 0 0 0 0 0.969321382219383 0.975879027521687 0.80449373436962
MTRNR2L3 0 0 0 0 0.969321382219383 0.975879027521687 0.804583668792826
MTRNR2L8 0 0 0 0 0.969321382219383 0.975879027521687 0.804673495703273
SERTM1 0 0 0 0 0.969318533568532 0.975876159599166 0.804763215369298
MLIP-IT1 0 0 0 0 0.969313851598227 0.975871445954433 0.804852828031646
LCE1B 0 0 0 0 0.96930776942702 0.97586532263617 0.804942333918997
PLCE1-AS1 0 0 0 0 0.969282682354782 0.97584006584507 0.805031733726245
LINC00472 0 0 0 0 0.969270807301073 0.975828110454342 0.80512102729296
CACNA1C-AS4 0 0 0 0 0.969265322644559 0.975822588693073 0.80521021463974
FAM86C2P 0 0 0 0 0.969257130808365 0.975814341437535 0.805299296027914
NPPA-AS1 0 0 0 0 0.969253552687801 0.975810739110298 0.805388271524545
LHFPL3-AS2 0 0 0 0 0.969250138726606 0.975807302053 0.805477141314161
LOC643714 0 0 0 0 0.969239659906782 0.975796752341947 0.805565905771835
PXN-AS1 0 0 0 0 0.969238952182038 0.97579603982931 0.805654564827224
DEFB124 0 0 0 0 0.969236029019535 0.975793096891051 0.805743118726449
VWC2L-IT1 0 0 0 0 0.969228473489158 0.97578549024606 0.805831567778783
EMCN-IT3 0 0 0 0 0.969223982149112 0.975780968521236 0.805919912089917
LINC00348 0 0 0 0 0.969213829493352 0.975770747180809 0.806008151995124
ENTPD3-AS1 0 0 0 0 0.969202843746817 0.97575968711359 0.806096287701783
LINC00353 0 0 0 0 0.969202843746817 0.97575968711359 0.80618431910583
LINC00601 0 0 0 0 0.969202843746817 0.97575968711359 0.806272246392309
MIR31HG 0 0 0 0 0.969186827809027 0.975743562824905 0.8063600701667
PITRM1-AS1 0 0 0 0 0.969178585267544 0.975735264521046 0.806447790408274
LARS2-AS1 0 0 0 0 0.969169351436514 0.975725968221375 0.806535407326403
DACT3-AS1 0 0 0 0 0.969161055588479 0.975717616250336 0.806622921079356
CLDN10-AS1 0 0 0 0 0.969155519219636 0.975712042426895 0.806710331777272
LINC00669 0 0 0 0 0.96915070303594 0.97570719366079 0.806797639583467
SFTA1P 0 0 0 0 0.969140225344504 0.97569664508576 0.806884844827979
IGSF11-AS1 0 0 0 0 0.969125606236811 0.975681927076996 0.806971947800288
LEMD1-AS1 0 0 0 0 0.969124861517842 0.97568117731986 0.80705894831799
PRRT3-AS1 0 0 0 0 0.969123987175394 0.975680297062318 0.80714584656517
SMIM6 0 0 0 0 0.96912039797777 0.975676683583083 0.807232642793016
CCDC13-AS1 0 0 0 0 0.969117212616881 0.975673476672615 0.807319337170701
LINC00277 0 0 0 0 0.969117087365044 0.975673350573425 0.80740592979769
RPL23AP53 0 0 0 0 0.969115181192069 0.975671431504824 0.80749242089946
FAM222A-AS1 0 0 0 0 0.969111603621535 0.975667829731339 0.807578810698104
AQP7P1 0 0 0 0 0.9691017941265 0.975657953873185 0.807665099533989
DIP2A-IT1 0 0 0 0 0.969096422231178 0.97565254563596 0.807751287468926
LINC00483 0 0 0 0 0.969090105751471 0.975646186424055 0.807837374704614
LINC00642 0 0 0 0 0.969082623074036 0.975638653124871 0.807923361448043
RAPGEF4-AS1 0 0 0 0 0.969082623074036 0.975638653124871 0.808009247680959
LINC00861 0 0 0 0 0.969080387746487 0.9756364026749 0.808095033637547
CERS6-AS1 0 0 0 0 0.969073488261957 0.975629456514033 0.808180719614486
LINC00351 0 0 0 0 0.96906991085298 0.975625854903197 0.808266305700593
LINC00366 0 0 0 0 0.969068568751385 0.975624503722027 0.808351792012648
OTX2-AS1 0 0 0 0 0.969056034426888 0.975611884600418 0.808437179015088
TMED11P 0 0 0 0 0.969050593751059 0.975606407117372 0.80852246669773
PRICKLE2-AS3 0 0 0 0 0.9690457812092 0.975601562017743 0.808607655217752
JAZF1-AS1 0 0 0 0 0.969045557809746 0.975601337106949 0.80869274462951
RMDN2-AS1 0 0 0 0 0.969030489151766 0.975586166506604 0.808777735489633
WDFY3-AS2 0 0 0 0 0.969030489151766 0.975586166506604 0.808862627580598
CT49 0 0 0 0 0.969024061477506 0.975579695347893 0.808947421240447
ALDH1L1-AS1 0 0 0 0 0.96902359004013 0.975579220721153 0.809032116486855
LINC00482 0 0 0 0 0.969020012824502 0.975575619304974 0.809116713571178
LINC00578 0 0 0 0 0.969015648389347 0.975571225343577 0.809201212684424
PLGLA 0 0 0 0 0.969014252912574 0.975569820426135 0.809285613920393
CFL1P1 0 0 0 0 0.969007353922276 0.975562874762843 0.809369917590807
LINC00442 0 0 0 0 0.969003776769556 0.975559273409998 0.809454123779574
RPL32P3 0 0 0 0 0.969001870830511 0.97555735457691 0.809538232612856
RPL34-AS1 0 0 0 0 0.969001870830511 0.97555735457691 0.809622244210493
MYCBP2-AS1 0 0 0 0 0.969000566628313 0.975556041551534 0.809706158774505
CCDC162P 0 0 0 0 0.968993667740296 0.975549095991214 0.809789976616591
LINC00326 0 0 0 0 0.968991506572661 0.975546920202865 0.80987369778263
ACTN1-AS1 0 0 0 0 0.968980299676342 0.97553563748974 0.809957322671837
MEIS1-AS3 0 0 0 0 0.968976722628451 0.975532036242433 0.810040851255148
ERICH1-AS1 0 0 0 0 0.968976215414225 0.975531525596806 0.810124283620364
LINC-ROR 0 0 0 0 0.968973868702735 0.975529163009362 0.810207619980752
CACTIN-AS1 0 0 0 0 0.96896931670818 0.975524580219689 0.810290860558447
LINC00028 0 0 0 0 0.96896931670818 0.975524580219689 0.810374005402298
ZNF487P 0 0 0 0 0.96896931670818 0.975524580219689 0.810457054677362
EGFLAM-AS4 0 0 0 0 0.968966470291584 0.975521714546538 0.810540008621016
NAV2-AS4 0 0 0 0 0.968966246911322 0.975521489655066 0.810622867330482
SNN 0 0 0 1 0.75398326416876 0.975504752664603 0.810705631388071
C5orf56 0 0 0 0 0.96893583286831 0.975490869855212 0.810788300884321
CACNA1C-AS1 0 0 0 0 0.96893583286831 0.975490869855212 0.810870875630432
LINC00588 0 0 0 0 0.96893583286831 0.975490869855212 0.810953355789205
NOP14-AS1 0 0 0 0 0.96893583286831 0.975490869855212 0.811035741523069
GCSAML-AS1 0 0 0 0 0.96893225599272 0.975487268781372 0.811118033085065
LINC00379 0 0 0 0 0.968890012359392 0.975444739361752 0.811200231619739
NAALADL2-AS3 0 0 0 0 0.96888229521758 0.975436970011993 0.81128233640931
LINC00029 0 0 0 0 0.96888167632386 0.975436346931339 0.811364347434141
POU6F2-AS1 0 0 0 0 0.968880955284008 0.975435621013514 0.81144626485738
LINC00656 0 0 0 0 0.968863429259199 0.975417976421781 0.811528089265468
MATN1-AS1 0 0 0 0 0.968863429259199 0.975417976421781 0.811609820373205
LINC00251 0 0 0 0 0.968862089453977 0.97541662755252 0.811691458374023
MLLT11 0 0 0 0 0.968859529295982 0.975414050074563 0.811773003457891
LINC00173 0 0 0 0 0.968858617692982 0.975413132304394 0.81185445574174
FAM205B 0 0 0 0 0.968857150581017 0.975411655267135 0.811935815397982
MRPL23-AS1 0 0 0 0 0.968853677841862 0.975408159034233 0.812017082635293
GLYCAM1 0 0 0 0 0.968848143316078 0.97540258706632 0.812098257663296
AP1B1P1 0 0 0 0 0.968822544517227 0.975376815086678 0.812179341145693
SLC9A9-AS1 0 0 0 0 0.968815646959561 0.975369870865709 0.812260332766417
LOC284998 0 0 0 0 0.96881207054967 0.975366270260718 0.812341232598022
LINC00210 0 0 0 0 0.968806514788974 0.975360676914235 0.812422040846505
DCTN1-AS1 0 0 0 0 0.968801596700966 0.975355725554417 0.812502757651467
LINC00305 0 0 0 0 0.968801596700966 0.975355725554417 0.812583383044419
MIR100HG 0 0 0 0 0.968797456637744 0.975351557482872 0.81266391728474
PPP2R2B-IT1 0 0 0 0 0.968790579653957 0.975344633974969 0.812744360595935
SFTA2 0 0 0 0 0.968782423742775 0.975336422887482 0.812824713164353
LMCD1-AS1 0 0 0 0 0.968778592413332 0.975332565638359 0.812904975035158
SLFNL1-AS1 0 0 0 0 0.96877527143757 0.975329222195558 0.812985146349172
LINC00534 0 0 0 0 0.968771695184121 0.975325621748068 0.813065227266116
LINC00865 0 0 0 0 0.968771695184121 0.975325621748068 0.813145217849256
NEURL3 0 0 0 0 0.968764798006453 0.975318677909668 0.813225118424232
LINC00469 0 0 0 0 0.968761221793584 0.975315077503033 0.813304929059977
SPATA31D5P 0 0 0 0 0.968761221793584 0.975315077503033 0.813384649818881
CST13P 0 0 0 0 0.96874325277711 0.975296986922712 0.813464281302307
KCNAB1-AS2 0 0 0 0 0.96874325277711 0.975296986922712 0.81354382321151
LNX1-AS1 0 0 0 0 0.968733003033097 0.975286667837212 0.813623275953731
NTRK3-AS1 0 0 0 0 0.968727968824146 0.975281599570871 0.813702639548964
ZRANB2-AS2 0 0 0 0 0.968724556806065 0.975278164469832 0.813781914106874
ARHGEF26-AS1 0 0 0 0 0.968717659980657 0.975271220986076 0.813861099864308
LINC00704 0 0 0 0 0.968707187203294 0.975260677358363 0.813940197059857
LINC00673 0 0 0 0 0.968702373358145 0.975255830946626 0.814019205701403
LOC100505495 0 0 0 0 0.968695476698512 0.975248887629767 0.814098125989659
TUBA4B 0 0 0 0 0.968691900754247 0.975245287493552 0.814176957990362
ZNF702P 0 0 0 0 0.968691900754247 0.975245287493552 0.814255701762749
LINC00272 0 0 0 0 0.968689219238828 0.975242587837167 0.814334357521539
MEG8 0 0 0 0 0.968684185268705 0.975237519811268 0.814412925472794
METTL21EP 0 0 0 0 0.968684185268705 0.975237519811268 0.814491405638628
GUSBP10 0 0 0 0 0.968678746784199 0.97523204453437 0.814569798301109
C6orf123 0 0 0 0 0.968677288744991 0.975230576631248 0.814648103507957
TMPRSS11GP 0 0 0 0 0.968668899200654 0.975222130330032 0.814726321577399
ZBED3-AS1 0 0 0 0 0.968668899200654 0.975222130330032 0.81480445244721
C21orf54 0 0 0 0 0.968658426976611 0.975211587259382 0.814882496522542
ESRG 0 0 0 0 0.968658426976611 0.975211587259382 0.814960453689105
NRADDP 0 0 0 0 0.968658426976611 0.975211587259382 0.815038324091988
RPS6KA2-IT1 0 0 0 0 0.968641058618432 0.975194101400924 0.815116108305487
LRRC3-AS1 0 0 0 0 0.968612620237184 0.975165470628566 0.815193806746947
PRR7-AS1 0 0 0 0 0.968604398404506 0.975157193173611 0.81527141905991
LINC00623 0 0 0 0 0.968571746604332 0.975124320477738 0.815348945991008
ZNF724P 0 0 0 0 0.96854874804541 0.975101166329149 0.815426387444186
FAM90A25P 0 0 0 0 0.96853827718479 0.975090624631145 0.815503743252712
NBLA00301 0 0 0 0 0.968530562983572 0.975082858241874 0.815581013491061
COL18A1-AS2 0 0 0 0 0.968527806442994 0.975080083052771 0.815658198179325
LSAMP-AS3 0 0 0 0 0.968520092329306 0.975072316751622 0.815735297581674
C14orf142 0 0 0 0 0.968512798285721 0.975064973362431 0.815812311829366
MIRLET7DHG 0 0 0 0 0.9685098973912 0.975062052842801 0.81588924095565
